conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
279,Guinea-Bissau,Government of Portugal,36,NA,PAIGC,417,NA,1,Guinea-Bissau,1968,1,1,1,1963-02-28,3,1963-02-28,3,0,NA,NA,235,NA,NA,NA,404,4,24.1
279,Guinea-Bissau,Government of Portugal,36,NA,PAIGC,417,NA,1,Guinea-Bissau,1969,1,1,1,1963-02-28,3,1963-02-28,3,0,NA,NA,235,NA,NA,NA,404,4,24.1
279,Guinea-Bissau,Government of Portugal,36,NA,PAIGC,417,NA,1,Guinea-Bissau,1970,1,1,1,1963-02-28,3,1963-02-28,3,0,NA,NA,235,NA,NA,NA,404,4,24.1
279,Guinea-Bissau,Government of Portugal,36,NA,PAIGC,417,NA,1,Guinea-Bissau,1971,1,1,1,1963-02-28,3,1963-02-28,3,0,NA,NA,235,NA,NA,NA,404,4,24.1
279,Guinea-Bissau,Government of Portugal,36,NA,PAIGC,417,NA,1,Guinea-Bissau,1972,1,1,1,1963-02-28,3,1963-02-28,3,0,NA,NA,235,NA,NA,NA,404,4,24.1
279,Guinea-Bissau,Government of Portugal,36,NA,PAIGC,417,NA,1,Guinea-Bissau,1973,1,1,1,1963-02-28,3,1963-02-28,3,1,1973-12-31,NA,235,NA,NA,NA,404,4,24.1
280,Malaysia,Government of Malaysia,152,NA,CCO,264,NA,1,North Borneo,1963,1,0,3,1963-12-31,7,1963-12-31,7,0,NA,NA,820,NA,NA,NA,820,3,24.1
280,Malaysia,Government of Malaysia,152,NA,CCO,264,NA,1,North Borneo,1964,1,0,3,1963-12-31,7,1963-12-31,7,0,NA,NA,820,NA,NA,NA,820,3,24.1
280,Malaysia,Government of Malaysia,152,Government of United Kingdom,CCO,264,NA,1,North Borneo,1965,1,0,4,1963-12-31,7,1963-12-31,7,0,NA,NA,820,200,NA,NA,820,3,24.1
280,Malaysia,Government of Malaysia,152,Government of United Kingdom,CCO,264,NA,1,North Borneo,1966,1,0,4,1963-12-31,7,1963-12-31,7,1,1966-12-31,NA,820,200,NA,NA,820,3,24.1
281,"Indonesia, Malaysia",Government of Indonesia,155,NA,Government of Malaysia,152,Government of United Kingdom,1,North Borneo,1963,1,0,2,1962-12-08,1,1963-12-31,5,0,NA,NA,850,NA,820,200,"820, 850",3,24.1
281,"Indonesia, Malaysia",Government of Indonesia,155,NA,Government of Malaysia,152,Government of United Kingdom,1,North Borneo,1964,1,0,2,1962-12-08,1,1963-12-31,5,0,NA,NA,850,NA,820,200,"820, 850",3,24.1
281,"Indonesia, Malaysia",Government of Indonesia,155,NA,Government of Malaysia,152,Government of United Kingdom,1,North Borneo,1965,1,0,2,1962-12-08,1,1963-12-31,5,0,NA,NA,850,NA,820,200,"820, 850",3,24.1
281,"Indonesia, Malaysia",Government of Indonesia,155,NA,Government of Malaysia,152,Government of United Kingdom,1,North Borneo,1966,1,0,2,1962-12-08,1,1963-12-31,5,1,1966-08-11,NA,850,NA,820,200,"820, 850",3,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1963,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1964,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1965,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1966,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1967,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1968,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1969,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1970,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1971,2,1,3,1963-12-31,5,1963-12-31,5,0,NA,NA,625,NA,NA,NA,625,4,24.1
282,Sudan,Government of Sudan,112,NA,SSLM,418,NA,1,Southern Sudan,1972,2,1,3,1963-12-31,5,1963-12-31,5,1,1972-01-31,NA,625,NA,NA,NA,625,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,CNL,419,NA,2,NA,1964,2,1,3,1964-01-03,1,1964-01-31,2,0,NA,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,CNL,419,NA,2,NA,1965,2,1,3,1964-01-03,1,1964-01-31,2,1,1965-12-31,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,Military Faction (Forces of Jean Schramme),420,NA,2,NA,1967,1,1,3,1964-01-03,1,1967-07-05,1,1,1967-11-05,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Morocco, Government of Uganda",FLNC,421,NA,2,NA,1977,1,1,4,1964-01-03,1,1977-04-30,3,0,NA,NA,490,"500, 600",NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,FLNC,421,NA,2,NA,1978,1,1,3,1964-01-03,1,1977-04-30,3,1,1978-06-15,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,AFDL,422,Government of Rwanda,2,NA,1996,2,1,4,1964-01-03,1,1996-10-19,1,0,NA,NA,490,NA,NA,517,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,AFDL,422,"Government of Angola, Government of Rwanda, Government of Uganda",2,NA,1997,2,1,4,1964-01-03,1,1996-10-19,1,0,NA,NA,490,NA,NA,"500, 517, 540",490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","423, 424","Government of Rwanda, Government of Uganda",2,NA,1998,2,1,4,1964-01-03,1,1996-10-19,1,0,NA,NA,490,"483, 540, 552, 565",NA,"500, 517",490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Chad, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","423, 424","Government of Rwanda, Government of Uganda",2,NA,1999,2,1,4,1964-01-03,1,1996-10-19,1,0,NA,NA,490,"483, 540, 552, 565",NA,"500, 517",490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)","MLC, RCD","423, 424","Government of Rwanda, Government of Uganda",2,NA,2000,2,1,4,1964-01-03,1,1996-10-19,1,0,NA,NA,490,"540, 552, 565",NA,"500, 517",490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",RCD,424,Government of Rwanda,2,NA,2001,1,1,4,1964-01-03,1,1996-10-19,1,1,2001-09-29,NA,490,"540, 552, 565",NA,517,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,RNL,7098,NA,2,NA,2005,1,1,3,1964-01-03,1,2005-11-01,2,0,NA,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,CNDP,426,NA,2,NA,2006,1,1,3,1964-01-03,1,2005-11-01,2,0,NA,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,CNDP,426,NA,2,NA,2007,1,1,3,1964-01-03,1,2005-11-01,2,0,NA,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,CNDP,426,NA,2,NA,2008,1,1,3,1964-01-03,1,2005-11-01,2,1,2008-10-29,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,CNPSC,3043,NA,2,NA,2011,1,1,3,1964-01-03,1,2011-08-31,3,0,NA,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,"CNPSC, M23, UPCP","1160, 3043, 3518","Government of Rwanda, Government of Uganda",2,NA,2012,1,1,4,1964-01-03,1,2011-08-31,3,0,NA,NA,490,NA,NA,"500, 517",490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania","APCLS, Forces of Paul Joseph Mukungubila, M23","1160, 1200, 4286",Government of Rwanda,2,NA,2013,2,1,4,1964-01-03,1,2011-08-31,3,0,NA,NA,490,"510, 553, 560",NA,517,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania","APCLS, CNPSC","1200, 3043",NA,2,NA,2014,1,1,4,1964-01-03,1,2011-08-31,3,1,2014-04-30,NA,490,"510, 553, 560",NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,"Kamuina Nsapu, RNL","6590, 7098",NA,2,NA,2016,1,1,3,1964-01-03,1,2016-08-08,1,0,NA,NA,490,NA,NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania","CNPSC, Kamuina Nsapu, M23, MNR","1160, 3043, 6590, 6740",NA,2,NA,2017,2,1,4,1964-01-03,1,2016-08-08,1,0,NA,NA,490,"510, 553, 560",NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania","CMC, CNPSC, Kamuina Nsapu, UPLC","3043, 6590, 6894, 6920",NA,2,NA,2018,1,1,4,1964-01-03,1,2016-08-08,1,0,NA,NA,490,"510, 553, 560",NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania","CMC, CNPSC, UPLC","3043, 6894, 6920",NA,2,NA,2019,1,1,4,1964-01-03,1,2016-08-08,1,0,NA,NA,490,"510, 553, 560",NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania","APCLS, CMC, CNPSC","1200, 3043, 6920",NA,2,NA,2020,1,1,4,1964-01-03,1,2016-08-08,1,0,NA,NA,490,"510, 553, 560",NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Kenya, Government of Nepal, Government of South Africa, Government of Tanzania","APCLS, CMC, CNPSC, M23, RNL","1160, 1200, 3043, 6920, 7098",NA,2,NA,2021,1,1,4,1964-01-03,1,2016-08-08,1,0,NA,NA,490,"501, 510, 560, 790",NA,NA,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Bangladesh, Government of Burundi, Government of Indonesia, Government of Kenya, Government of Malawi, Government of Nepal, Government of South Africa, Government of South Sudan, Government of Tanzania, Government of Uganda, Government of Ukraine","CNPSC, M23, Mayi Mayi Biloze Bishambuke, Mayi Mayi Kyandenga, RNL","1160, 3043, 6896, 7098, 7107",Government of Rwanda,2,NA,2022,1,1,4,1964-01-03,1,2016-08-08,1,0,NA,NA,490,"369, 500, 501, 510, 516, 553, 560, 626, 771, 790, 850",NA,517,490,4,24.1
283,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Bangladesh, Government of Burundi, Government of Indonesia, Government of Kenya, Government of Nepal, Government of South Africa, Government of South Sudan, Government of Tanzania, Government of Uganda",M23,1160,Government of Rwanda,2,NA,2023,1,1,4,1964-01-03,1,2016-08-08,1,0,NA,NA,490,"500, 501, 510, 516, 540, 560, 626, 771, 790, 850",NA,517,490,4,24.1
284,Gabon,Government of Gabon,85,NA,Military faction (forces loyal to Léon M'Ba),427,Government of France,2,NA,1964,1,0,4,1964-02-18,1,1964-02-18,1,1,1964-02-19,NA,481,NA,NA,220,481,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1964,1,0,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1965,1,0,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1966,1,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1967,1,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1968,1,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1969,1,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1970,1,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1971,1,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1972,2,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1973,2,1,1,1964-11-19,1,1964-11-19,1,0,NA,NA,235,NA,NA,NA,541,4,24.1
285,Mozambique,Government of Portugal,36,NA,Frelimo,428,NA,1,Mozambique,1974,1,1,1,1964-11-19,1,1964-11-19,1,1,1974-09-07,NA,235,NA,NA,NA,541,4,24.1
286,South Yemen,Government of United Kingdom,28,NA,FLOSY,265,NA,1,Aden/South Yemen,1964,1,0,1,1964-11-25,1,1964-11-25,1,0,NA,NA,200,NA,NA,NA,680,2,24.1
286,South Yemen,Government of United Kingdom,28,NA,FLOSY,265,NA,1,Aden/South Yemen,1965,1,0,1,1964-11-25,1,1964-11-25,1,0,NA,NA,200,NA,NA,NA,680,2,24.1
286,South Yemen,Government of United Kingdom,28,NA,FLOSY,265,NA,1,Aden/South Yemen,1966,1,0,1,1964-11-25,1,1964-11-25,1,0,NA,NA,200,NA,NA,NA,680,2,24.1
286,South Yemen,Government of United Kingdom,28,NA,FLOSY,265,NA,1,Aden/South Yemen,1967,1,0,1,1964-11-25,1,1964-11-25,1,1,1967-11-29,NA,200,NA,NA,NA,680,2,24.1
287,Burundi,Government of Burundi,93,NA,Military faction (forces loyal to Gervais Nyangoma),429,NA,2,NA,1965,1,0,3,1965-10-18,1,1965-10-19,2,1,1965-10-19,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,Palipehutu,430,NA,2,NA,1991,1,0,3,1965-10-18,1,1991-11-27,2,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,Palipehutu,430,NA,2,NA,1992,1,0,3,1965-10-18,1,1991-11-27,2,1,1992-04-14,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,CNDD,431,NA,2,NA,1994,1,0,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD, Palipehutu-FNL","431, 432",NA,2,NA,1995,1,0,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD, Palipehutu-FNL","431, 432",NA,2,NA,1996,1,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD, Frolina, Palipehutu-FNL","431, 432, 433",NA,2,NA,1997,2,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD, CNDD-FDD , Palipehutu-FNL","431, 432, 434",NA,2,NA,1998,1,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD-FDD , Palipehutu-FNL","432, 434",NA,2,NA,1999,1,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD-FDD , Palipehutu-FNL","432, 434",NA,2,NA,2000,2,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD-FDD , Palipehutu-FNL","432, 434",NA,2,NA,2001,2,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD-FDD , Palipehutu-FNL","432, 434",NA,2,NA,2002,2,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"CNDD-FDD , Palipehutu-FNL","432, 434",NA,2,NA,2003,1,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,Palipehutu-FNL,432,NA,2,NA,2004,1,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,Palipehutu-FNL,432,NA,2,NA,2005,1,1,3,1965-10-18,1,1994-10-18,3,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,Palipehutu-FNL,432,NA,2,NA,2006,1,1,3,1965-10-18,1,1994-10-18,3,1,2006-09-26,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,Palipehutu-FNL,432,NA,2,NA,2008,1,1,3,1965-10-18,1,2008-03-01,2,1,2008-11-23,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,RED-TABARA,6513,NA,2,NA,2014,1,1,3,1965-10-18,1,2014-12-30,1,0,NA,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,NA,"FPB, Military faction (forces of Godefroid Niyombare), RED-TABARA","6187, 6297, 6513",NA,2,NA,2015,1,1,3,1965-10-18,1,2014-12-30,1,1,2015-12-11,NA,516,NA,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,NA,2,NA,2019,1,1,4,1965-10-18,1,2019-01-20,1,0,NA,NA,516,490,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),"FNL-Ubugabo-Burihabwa, RED-TABARA","3553, 6513",NA,2,NA,2020,1,1,4,1965-10-18,1,2019-01-20,1,0,NA,NA,516,490,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,NA,2,NA,2021,1,1,4,1965-10-18,1,2019-01-20,1,0,NA,NA,516,490,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),"FNL-Ubugabo-Burihabwa, RED-TABARA","3553, 6513",NA,2,NA,2022,1,1,4,1965-10-18,1,2019-01-20,1,0,NA,NA,516,490,NA,NA,516,4,24.1
287,Burundi,Government of Burundi,93,Government of DR Congo (Zaire),RED-TABARA,6513,NA,2,NA,2023,1,1,4,1965-10-18,1,2019-01-20,1,0,NA,NA,516,490,NA,NA,516,4,24.1
288,Chad,Government of Chad,87,NA,Frolinat,435,NA,2,NA,1966,1,0,3,1966-07-31,4,1966-07-31,4,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,Frolinat,435,NA,2,NA,1967,1,0,3,1966-07-31,4,1966-07-31,4,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,Frolinat,435,NA,2,NA,1968,1,0,3,1966-07-31,4,1966-07-31,4,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of France,Frolinat,435,NA,2,NA,1969,1,1,4,1966-07-31,4,1966-07-31,4,0,NA,NA,483,220,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of France,Frolinat,435,NA,2,NA,1970,1,1,4,1966-07-31,4,1966-07-31,4,0,NA,NA,483,220,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of France,"First Liberation Army, Second Liberation Army","436, 437",NA,2,NA,1971,1,1,4,1966-07-31,4,1966-07-31,4,0,NA,NA,483,220,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of France,First Liberation Army,436,NA,2,NA,1972,1,1,4,1966-07-31,4,1966-07-31,4,1,1972-11-24,NA,483,220,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,FAN,438,NA,2,NA,1976,1,1,3,1966-07-31,4,1976-02-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"FAN, FAP","438, 439",NA,2,NA,1977,1,1,3,1966-07-31,4,1976-02-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of France,FAP,439,NA,2,NA,1978,2,1,4,1966-07-31,4,1976-02-18,1,0,NA,NA,483,220,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"FAN, FAP","438, 439",NA,2,NA,1979,2,1,3,1966-07-31,4,1976-02-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of Libya,FAN,438,NA,2,NA,1980,2,1,4,1966-07-31,4,1976-02-18,1,0,NA,NA,483,620,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of Libya,FAN,438,NA,2,NA,1981,1,1,4,1966-07-31,4,1976-02-18,1,0,NA,NA,483,620,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"FAN, FAT","438, 440",NA,2,NA,1982,1,1,3,1966-07-31,4,1976-02-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,Government of France,GUNT,441,Government of Libya,2,NA,1983,1,1,4,1966-07-31,4,1976-02-18,1,0,NA,NA,483,220,NA,620,483,4,24.1
288,Chad,Government of Chad,87,Government of France,GUNT,441,Government of Libya,2,NA,1984,1,1,4,1966-07-31,4,1976-02-18,1,1,1984-12-31,NA,483,220,NA,620,483,4,24.1
288,Chad,Government of Chad,87,Government of France,GUNT,441,Government of Libya,2,NA,1986,1,1,4,1966-07-31,4,1986-12-31,5,0,NA,NA,483,220,NA,620,483,4,24.1
288,Chad,Government of Chad,87,"Government of DR Congo (Zaire), Government of France",CDR,455,Government of Libya,2,NA,1987,2,1,4,1966-07-31,4,1986-12-31,5,1,1987-11-01,NA,483,"220, 490",NA,620,483,4,24.1
288,Chad,Government of Chad,87,NA,"Islamic Legion, MOSANAT, Revolutionary Forces of 1 April","442, 443, 444",NA,2,NA,1989,1,1,3,1966-07-31,4,1989-03-03,2,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"Islamic Legion, MPS","442, 445",NA,2,NA,1990,2,1,3,1966-07-31,4,1989-03-03,2,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"MDD, Military faction (forces of Maldoum Bada Abbas)","446, 449",NA,2,NA,1991,1,1,3,1966-07-31,4,1989-03-03,2,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"CNR, CSNPD, FNT, MDD","446, 447, 448, 450",NA,2,NA,1992,1,1,3,1966-07-31,4,1989-03-03,2,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"CNR, CSNPD, FNT, MDD","446, 447, 448, 450",NA,2,NA,1993,1,1,3,1966-07-31,4,1989-03-03,2,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"CNR, CSNPD, FNT","447, 448, 450",NA,2,NA,1994,1,1,3,1966-07-31,4,1989-03-03,2,1,1994-12-31,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"FARF, MDD","446, 451",NA,2,NA,1997,1,1,3,1966-07-31,4,1997-10-30,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,FARF,451,NA,2,NA,1998,1,1,3,1966-07-31,4,1997-10-30,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,MDJT,452,NA,2,NA,1999,1,1,3,1966-07-31,4,1997-10-30,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,MDJT,452,NA,2,NA,2000,2,1,3,1966-07-31,4,1997-10-30,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,MDJT,452,NA,2,NA,2001,1,1,3,1966-07-31,4,1997-10-30,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,MDJT,452,NA,2,NA,2002,1,1,3,1966-07-31,4,1997-10-30,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,MDJT,452,NA,2,NA,2003,1,1,3,1966-07-31,4,1997-10-30,1,1,2003-12-14,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,FUCD,453,NA,2,NA,2005,1,1,3,1966-07-31,4,2005-12-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,"FUCD, RAFD, UFDD","453, 454, 456",NA,2,NA,2006,2,1,3,1966-07-31,4,2005-12-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,UFDD,456,NA,2,NA,2007,1,1,3,1966-07-31,4,2005-12-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,AN,716,NA,2,NA,2008,1,1,3,1966-07-31,4,2005-12-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,UFR,1069,NA,2,NA,2009,1,1,3,1966-07-31,4,2005-12-18,1,0,NA,NA,483,NA,NA,NA,483,4,24.1
288,Chad,Government of Chad,87,NA,FPRN,1112,NA,2,NA,2010,1,1,3,1966-07-31,4,2005-12-18,1,1,2010-04-28,NA,483,NA,NA,NA,483,4,24.1
